Date,City,PM25,O3,NO2,SO2,CO
2022-02-12,Toronto-North,35,23,6, ,2
2022-02-13,Toronto-North,30,25,7, ,2
2022-02-14,Toronto-North,14,23,10, ,2
2022-02-15,Toronto-North,15,28,16, ,2
2022-02-16,Toronto-North,51,35,12,1,2
2022-02-17,Toronto-North,56,23,9, ,2
2022-02-18,Toronto-North,38,28,6, ,1
2022-02-19,Toronto-North,9,29,6, ,1
2022-02-20,Toronto-North,14,29,8, ,1
2022-02-21,Toronto-North,22,28,7, ,2
2022-02-22,Toronto-North,40,24,15, ,3
2022-02-23,Toronto-North,33,23,6, ,2
2022-02-24,Toronto-North,22,26,7, ,2
2022-02-25,Toronto-North,16,28,6, ,2
2022-02-26,Toronto-North,9,29,18, ,2
2022-02-27,Toronto-North,40,31,7, ,2
2022-02-28,Toronto-North,35,27,10, ,2
2022-03-01,Toronto-North,16,29,13, ,2
2022-03-02,Toronto-North,45,31,10, ,2
2022-03-03,Toronto-North,27,26,6, ,1
2022-03-04,Toronto-North,14,30,19, ,2
2022-03-05,Toronto-North,39,33,18, ,3
2022-03-06,Toronto-North,49,28,9, ,3
2022-03-07,Toronto-North,31,26,8, ,2
2022-03-08,Toronto-North,14,31,8, ,1
2022-03-09,Toronto-North,19,25,18, ,2
2022-03-10,Toronto-North,57,30,10, ,2
2022-03-11,Toronto-North,26,31,11, ,2
2022-03-12,Toronto-North,28,29,5, ,2
2022-03-13,Toronto-North,10,25,7, ,2
2022-03-14,Toronto-North,28,25,21,2,3
2022-03-15,Toronto-North,63,22,12, ,3
2022-03-16,Toronto-North,43,22,17, ,3
2022-03-17,Toronto-North,60,22,24,3,4
2022-03-18,Toronto-North,61,25,20,1,3
2022-03-19,Toronto-North,46,24,6, ,2
2022-03-20,Toronto-North,35,24,9, ,2
2022-03-21,Toronto-North,11,30,10,1,2
2022-03-22,Toronto-North,15,28,11, ,2
2022-03-23,Toronto-North,15,29,4, ,1
2022-03-24,Toronto-North,14,19,8, ,2
2022-03-25,Toronto-North,26,23,9, ,2
2022-03-26,Toronto-North,27,22,9, ,2
2022-03-27,Toronto-North,30,26,2, ,1
2022-03-28,Toronto-North,9,23,4, ,1
2022-03-29,Toronto-North,7,30,9,1,2
2022-03-30,Toronto-North,10,29,8, ,2
2022-03-31,Toronto-North,18,29,7, ,2
2022-04-01,Toronto-North,30,27,5, ,2
2021-10-02,Toronto-North,29,40,8, ,2
2021-10-03,Toronto-North,43,20,6, ,2
2021-10-04,Toronto-North,53,14,2, , 
2021-10-05,Toronto-North,16,4,4, , 
2021-10-06,Toronto-North,21,14,5, , 
2021-10-07,Toronto-North,24,15,6, , 
2021-10-08,Toronto-North,21,22,5, , 
2021-10-09,Toronto-North,21,18,3, , 
2021-10-10,Toronto-North,21,23,2, , 
2021-10-11,Toronto-North,23,22,3, , 
2021-10-12,Toronto-North,15,21,5, , 
2021-10-13,Toronto-North,18,14,10, , 
2021-10-14,Toronto-North,30,29,9, , 
2021-10-15,Toronto-North,32,14,15, , 
2021-10-16,Toronto-North,21,22,3, , 
2021-10-17,Toronto-North,7,23,2, , 
2021-10-18,Toronto-North,5,20,6, , 
2021-10-19,Toronto-North,13,32,11, , 
2021-10-20,Toronto-North,23,24,14, , 
2021-10-21,Toronto-North,51,7,18, , 
2021-10-22,Toronto-North,64,15,3, , 
2021-10-23,Toronto-North,10,12,6, , 
2021-10-24,Toronto-North,21,17,11, , 
2021-10-25,Toronto-North,41,18,6, , 
2021-10-26,Toronto-North,23,13,2, , 
2021-10-27,Toronto-North,12,19,4, , 
2021-10-28,Toronto-North,24,18,6, , 
2021-10-29,Toronto-North,22,22,4, ,1
2021-10-30,Toronto-North,29,19,3, ,1
2021-10-31,Toronto-North,12,22,3, ,1
2021-11-01,Toronto-North,13,19,6, ,1
2021-11-02,Toronto-North,9,17,9, ,1
2021-11-03,Toronto-North,15,18,10, ,2
2021-11-04,Toronto-North,12,15,18, ,3
2021-11-05,Toronto-North,30,7,23, ,4
2021-11-06,Toronto-North,46,24,18, ,4
2021-11-07,Toronto-North,47,26,16, ,3
2021-11-08,Toronto-North,67,24,18, ,6
2021-11-09,Toronto-North,67,12,19, ,3
2021-11-10,Toronto-North,53,19,17, ,3
2021-11-11,Toronto-North,27,23,8, ,2
2021-11-12,Toronto-North,20,20,8, ,1
2021-11-13,Toronto-North,32,13,5, ,1
2021-11-14,Toronto-North,14,14,8, ,1
2021-11-15,Toronto-North,18,14,12, ,2
2021-11-16,Toronto-North,17,17,12, ,2
2021-11-17,Toronto-North,19,28,12, ,2
2021-11-18,Toronto-North,30,19,5, ,1
2021-11-19,Toronto-North,39,20,7, ,1
2021-11-20,Toronto-North,15,20,13, ,2
2021-11-21,Toronto-North,28,18,11, ,3
2021-11-22,Toronto-North,47,19,6, ,1
2021-11-23,Toronto-North,18,19,13, ,2
2021-11-24,Toronto-North,14,16,18, ,2
2021-11-25,Toronto-North,37,12,16, ,2
2021-11-26,Toronto-North,45,19,5, ,1
2021-11-27,Toronto-North,12,22,8, ,1
2021-11-28,Toronto-North,13,19,8, ,2
2021-11-29,Toronto-North,28,9,27, ,3
2021-11-30,Toronto-North,32,16,23, ,3
2021-12-01,Toronto-North,44,19,13, ,1
2021-12-02,Toronto-North,24,24,6, ,1
2021-12-03,Toronto-North,40,24,7, ,1
2021-12-04,Toronto-North,10,23,8, ,1
2021-12-05,Toronto-North,18,22,8, ,1
2021-12-06,Toronto-North,18,24,7, ,1
2021-12-07,Toronto-North,24,19,9, ,1
2021-12-08,Toronto-North,11,12,18, ,2
2021-12-09,Toronto-North,35,22,10, ,1
2021-12-10,Toronto-North,29,12,19, ,4
2021-12-11,Toronto-North,63,27,6, ,1
2021-12-12,Toronto-North,43,22,6, ,1
2021-12-13,Toronto-North,12,16,13, ,2
2021-12-14,Toronto-North,27,22,9, ,2
2021-12-15,Toronto-North,27,19,10, ,1
2021-12-16,Toronto-North,18,23,9,3,1
2021-12-17,Toronto-North,36,18,6, ,2
2021-12-18,Toronto-North,12,19,4, ,1
2021-12-19,Toronto-North,14,22,8, ,2
2021-12-20,Toronto-North,14,15,21, ,3
2021-12-21,Toronto-North,33,23,9, ,2
2021-12-22,Toronto-North,29,20,8, ,1
2021-12-23,Toronto-North,26,20,8, ,2
2021-12-24,Toronto-North,20,16,8, ,2
2021-12-25,Toronto-North,50,15,10, ,3
2021-12-26,Toronto-North,33,19,5, ,2
2021-12-27,Toronto-North,15,14,5, ,2
2021-12-28,Toronto-North,12,16,11, ,2
2021-12-29,Toronto-North,31,10,12, ,2
2021-12-30,Toronto-North,48,17,12, ,3
2021-12-31,Toronto-North,31,8,14, ,3
2022-01-01,Toronto-North,51,17,5, ,2
2022-01-02,Toronto-North,31,23,4, ,1
2022-01-03,Toronto-North,5,17,16, ,2
2021-07-02,Toronto-North,23,17,1, ,1
2021-07-03,Toronto-North,18,26,2, ,1
2021-07-04,Toronto-North,21,25,3, ,1
2021-07-05,Toronto-North,24,47,5,1,2
2021-07-06,Toronto-North,39,30,6, ,3
2021-07-07,Toronto-North,62,14,2, ,1
2021-07-08,Toronto-North,39,10,6, ,1
2021-07-09,Toronto-North,19,10,3, ,2
2021-07-10,Toronto-North,14,29,2, ,1
2021-07-11,Toronto-North,33,22,4, ,2
2021-07-12,Toronto-North,22,27,2, ,1
2021-07-13,Toronto-North,18,27,3, ,1
2021-07-14,Toronto-North,21,39,5, ,2
2021-07-15,Toronto-North,24,39,7, ,2
2021-07-16,Toronto-North,41,26,3, ,2
2021-07-17,Toronto-North,28,18,3, ,2
2021-07-18,Toronto-North,28,22,1, ,2
2021-07-19,Toronto-North,48,31,3, ,4
2021-07-20,Toronto-North,85,35,8, ,4
2021-07-21,Toronto-North,84,20,1, ,1
2021-07-22,Toronto-North,22,21,4, ,1
2021-07-23,Toronto-North,29,41,6, ,1
2021-07-24,Toronto-North,29,32,6, ,2
2021-07-25,Toronto-North,43,39,3, ,3
2021-07-26,Toronto-North,71,35,7, ,4
2021-07-27,Toronto-North,86,33,8, ,3
2021-07-28,Toronto-North,44,28,3, ,2
2021-07-29,Toronto-North,42,36,6, ,2
2021-07-30,Toronto-North,32,20,2, ,1
2021-07-31,Toronto-North,26,24,5, ,1
2021-08-01,Toronto-North,15,21,2, ,2
2021-08-02,Toronto-North,19,27,2, ,1
2021-08-03,Toronto-North,21,34,6, ,2
2021-08-04,Toronto-North,37,40,10, ,2
2021-08-05,Toronto-North,49,48,7, ,3
2021-08-06,Toronto-North,47,50,8,1,3
2021-08-07,Toronto-North,53,42,5, ,2
2021-08-08,Toronto-North,55,47,4, ,4
2021-08-09,Toronto-North,55,39,5, ,3
2021-08-10,Toronto-North,55,31,5, ,2
2021-08-11,Toronto-North,39,43,5, ,2
2021-08-12,Toronto-North,31,36,5, ,2
2021-08-13,Toronto-North,33,34,6, ,2
2021-08-14,Toronto-North,40,26,3, ,2
2021-08-15,Toronto-North,29,27,2, ,1
2021-08-16,Toronto-North,15,27,4, ,2
2021-08-17,Toronto-North,14,32,5, ,2
2021-08-18,Toronto-North,24,25,4, ,2
2021-08-19,Toronto-North,34,33,4, ,2
2021-08-20,Toronto-North,24,41,6, ,2
2021-08-21,Toronto-North,39,27,5, ,3
2021-08-22,Toronto-North,45,44,5, ,3
2021-08-23,Toronto-North,49,33,2, ,2
2021-08-24,Toronto-North,37,54,8, ,3
2021-08-25,Toronto-North,34,45,10, ,3
2021-08-26,Toronto-North,42,40,10, ,2
2021-08-27,Toronto-North,40,26,2, ,2
2021-08-28,Toronto-North,29,32,3, ,2
2021-08-29,Toronto-North,21,36,4, ,2
2021-08-30,Toronto-North,34,34,5, ,2
2021-08-31,Toronto-North,25,25,4, ,2
2021-09-01,Toronto-North,20,24,3, ,2
2021-09-02,Toronto-North,19,25,3, ,2
2021-09-03,Toronto-North,16,20,4, ,2
2021-09-04,Toronto-North,10,31,4, ,2
2021-09-05,Toronto-North,20,32,3, ,2
2021-09-06,Toronto-North,27,22,2, ,2
2021-09-07,Toronto-North,13,38,6,1,2
2021-09-08,Toronto-North,23,30,6, ,2
2021-09-09,Toronto-North,23,22,5, ,2
2021-09-10,Toronto-North,16,25,6, ,3
2021-09-11,Toronto-North,17,38,6, ,2
2021-09-12,Toronto-North,20,30,3, ,2
2021-09-13,Toronto-North,23,12,7, ,2
2021-09-14,Toronto-North,13,31,5, ,2
2021-09-15,Toronto-North,22,26,5, ,2
2021-09-16,Toronto-North,21,29,5, ,2
2021-09-17,Toronto-North,21,31,7, ,3
2021-09-18,Toronto-North,25,25,2, ,2
2021-09-19,Toronto-North,34,18,3, ,1
2021-09-20,Toronto-North,18,24,6, ,3
2021-09-21,Toronto-North,13,27,4, ,2
2021-09-22,Toronto-North,6,16,1, ,2
2021-09-24,Toronto-North,5,19,6, ,2
2021-09-25,Toronto-North,23,28,6, ,4
2021-09-26,Toronto-North,24,23,7, ,2
2021-09-27,Toronto-North,19,33,6, ,2
2021-09-28,Toronto-North,35,20,3, ,2
2021-09-29,Toronto-North,11,21,7, ,2
2021-09-30,Toronto-North,13,13,3, ,2
2021-10-01,Toronto-North,9,15,10,1,3
2021-04-02,Toronto-North,19,32,2, ,1
2021-04-03,Toronto-North,13,31,14,1,2
2021-04-04,Toronto-North,34,41,9, ,3
2021-04-05,Toronto-North,49,31,13, ,2
2021-04-06,Toronto-North,39,33,15, ,3
2021-04-07,Toronto-North,33,34,7, ,2
2021-04-08,Toronto-North,19,51,5, ,1
2021-04-09,Toronto-North,27,31,7, ,2
2021-04-10,Toronto-North,29,32,6, ,2
2021-04-11,Toronto-North,33,34,4, ,2
2021-04-12,Toronto-North,24,30,3, ,1
2021-04-13,Toronto-North,13,21,7, ,2
2021-04-14,Toronto-North,39,32,11, ,2
2021-04-15,Toronto-North,38,20,5, ,1
2021-04-16,Toronto-North,21,16,3, ,1
2021-04-17,Toronto-North,16,20,6, ,1
2021-04-18,Toronto-North,15,26,8, ,1
2021-04-19,Toronto-North,29,33,17, ,2
2021-04-20,Toronto-North,35,28,4, ,1
2021-04-21,Toronto-North,20,27,4, ,1
2021-04-22,Toronto-North,20,31,6, ,1
2021-04-23,Toronto-North,18,44,10, ,2
2021-04-24,Toronto-North,35,47,7, ,2
2021-04-25,Toronto-North,65,31,4, ,1
2021-04-26,Toronto-North,31,32,5, ,1
2021-04-27,Toronto-North,17,35,6, ,1
2021-04-28,Toronto-North,29,26,7, ,2
2021-04-29,Toronto-North,22,16,8, ,2
2021-04-30,Toronto-North,28,26,4, ,1
2021-05-01,Toronto-North,12,33,4, ,1
2021-05-02,Toronto-North,28,34,7, ,2
2021-05-03,Toronto-North,18,29,4, ,1
2021-05-04,Toronto-North,13,16,8, ,2
2021-05-05,Toronto-North,23,20,4, ,1
2021-05-06,Toronto-North,12,27,7, ,1
2021-05-07,Toronto-North,28,27,4, ,1
2021-05-08,Toronto-North,22,30,6, ,2
2021-05-09,Toronto-North,20,28,6, ,1
2021-05-10,Toronto-North,17,24,5, ,1
2021-05-11,Toronto-North,14,21,4, ,1
2021-05-12,Toronto-North,13,30,4, ,1
2021-05-13,Toronto-North,19,35,6, ,1
2021-05-14,Toronto-North,19,41,11,1,2
2021-05-15,Toronto-North,29,44,11, ,2
2021-05-16,Toronto-North,42,49,12, ,3
2021-05-17,Toronto-North,53,51,9,1,2
2021-05-18,Toronto-North,46,56,13,1,2
2021-05-19,Toronto-North,46,55,11, ,2
2021-05-20,Toronto-North,43,57,12,1,3
2021-05-21,Toronto-North,45,58,11,1,4
2021-05-22,Toronto-North,51,35,4, ,2
2021-05-23,Toronto-North,35,24,3, ,2
2021-05-24,Toronto-North,27,33,2, ,1
2021-05-25,Toronto-North,31,47,9,1,2
2021-05-26,Toronto-North,56,35,5, ,2
2021-05-27,Toronto-North,35,29,2, ,1
2021-05-28,Toronto-North,20,23,3, ,1
2021-05-29,Toronto-North,31,28,4, ,1
2021-05-30,Toronto-North,32,33,4, ,1
2021-05-31,Toronto-North,26,44,10, ,2
2021-06-01,Toronto-North,41,50,8, ,1
2021-06-02,Toronto-North,35,55,11, ,2
2021-06-03,Toronto-North,37,33,5, ,2
2021-06-04,Toronto-North,30,53,10, ,2
2021-06-05,Toronto-North,41,68,5, ,2
2021-06-06,Toronto-North,35,58,4, ,2
2021-06-07,Toronto-North,72,39,8, ,2
2021-06-08,Toronto-North,57,27,8, ,2
2021-06-09,Toronto-North,32,35,7, ,2
2021-06-10,Toronto-North,44,25,3, ,1
2021-06-11,Toronto-North,29,36,4, ,1
2021-06-12,Toronto-North,30,35,2, ,1
2021-06-13,Toronto-North,26,45,6, ,2
2021-06-14,Toronto-North,31,30,5, ,1
2021-06-15,Toronto-North,13,30,2, ,1
2021-06-16,Toronto-North,20,30,2, ,1
2021-06-17,Toronto-North,13,38,7, ,1
2021-06-18,Toronto-North,24,39,9, ,1
2021-06-19,Toronto-North,27,40,4, , 
2021-06-20,Toronto-North,24,51,5, , 
2021-06-21,Toronto-North,18,36,3, ,1
2021-06-22,Toronto-North,29,20,2, ,1
2021-06-23,Toronto-North,12,38,5, ,1
2021-06-24,Toronto-North,19,40,5, ,1
2021-06-25,Toronto-North,27,33,6, ,1
2021-06-26,Toronto-North,31,32,3, ,1
2021-06-27,Toronto-North,27,36,2, ,1
2021-06-28,Toronto-North,37,36,4, ,1
2021-06-29,Toronto-North,22,27,7, ,2
2021-06-30,Toronto-North,20,32,6, ,1
2021-07-01,Toronto-North,21,25,2, ,1
2021-01-05,Toronto-North,46,14,14, ,2
2021-01-06,Toronto-North,49,24,7, ,2
2021-01-07,Toronto-North,20,21,5, ,2
2021-01-08,Toronto-North,13,19,9, ,2
2021-01-09,Toronto-North,16,26,7, ,1
2021-01-10,Toronto-North,9,23,8, ,2
2021-01-11,Toronto-North,30,18,21, ,2
2021-01-12,Toronto-North,69,14,14, ,2
2021-01-13,Toronto-North,63,11,15, ,2
2021-01-14,Toronto-North,72,10,20, ,3
2021-01-15,Toronto-North,81,20,6, ,1
2021-01-16,Toronto-North,63,23,11, ,2
2021-01-17,Toronto-North,43,21,5, ,2
2021-01-18,Toronto-North,18,18,9, ,2
2021-01-19,Toronto-North,13,21,11, ,2
2021-01-20,Toronto-North,29,22,7, ,1
2021-01-21,Toronto-North,8,21,10, ,1
2021-01-22,Toronto-North,38,22,8, ,1
2021-01-23,Toronto-North,6,24,8, ,1
2021-01-24,Toronto-North,5,23,12, ,1
2021-01-25,Toronto-North,18,17,21, ,2
2021-01-26,Toronto-North,54,26,8, ,2
2021-01-27,Toronto-North,24,23,9, ,2
2021-01-28,Toronto-North,11,25,12, ,2
2021-01-29,Toronto-North,6,26,10, ,2
2021-01-30,Toronto-North,9,27,20, ,3
2021-01-31,Toronto-North,26,27,8, ,2
2021-02-01,Toronto-North,22,24,9, ,2
2021-02-02,Toronto-North,19,28,6, ,1
2021-02-03,Toronto-North,9,28,4, ,1
2021-02-04,Toronto-North,8,29,16, ,2
2021-02-05,Toronto-North,38,28,6, ,1
2021-02-06,Toronto-North,31,26,7, ,1
2021-02-07,Toronto-North,31,28,8, ,1
2021-02-08,Toronto-North,26,26,15, ,2
2021-02-09,Toronto-North,25,27,15, ,2
2021-02-10,Toronto-North,41,28,14, ,2
2021-02-11,Toronto-North,34,28,9, ,2
2021-02-12,Toronto-North,30,22,8, ,2
2021-02-13,Toronto-North,39,26,7, ,2
2021-02-14,Toronto-North,22,28,11, ,2
2021-02-15,Toronto-North,24,25,6, ,2
2021-02-16,Toronto-North,18,24,8, ,1
2021-02-17,Toronto-North,11,27,19, ,2
2021-02-18,Toronto-North,25,28,8, ,2
2021-02-19,Toronto-North,21,25,13, ,2
2021-02-20,Toronto-North,22,30,15, ,2
2021-02-21,Toronto-North,24,36,19,1,3
2021-02-22,Toronto-North,70,36,10, ,2
2021-02-23,Toronto-North,38,31,12, ,2
2021-02-24,Toronto-North,48,32,17, ,2
2021-02-25,Toronto-North,49,29,8, ,1
2021-02-26,Toronto-North,13,30,14, ,2
2021-02-27,Toronto-North,34,31,9, ,2
2021-02-28,Toronto-North,49,29,13, ,3
2021-03-01,Toronto-North,53,31,6, ,1
2021-03-02,Toronto-North,13,28,8, ,1
2021-03-03,Toronto-North,18,30,10, ,2
2021-03-04,Toronto-North,49,28,5, ,1
2021-03-05,Toronto-North,9,32,9, ,1
2021-03-06,Toronto-North,6,30,5, ,1
2021-03-07,Toronto-North,7,32,11, ,2
2021-03-08,Toronto-North,13,26,22,1,3
2021-03-09,Toronto-North,55,29,16, ,2
2021-03-10,Toronto-North,48,39,13,1,3
2021-03-11,Toronto-North,57,34,7, ,2
2021-03-12,Toronto-North,41,31,6, ,2
2021-03-13,Toronto-North,22,32,6, ,1
2021-03-14,Toronto-North,20,32,6, ,1
2021-03-15,Toronto-North,18,30,4, ,1
2021-03-16,Toronto-North,22,31,4, ,1
2021-03-17,Toronto-North,22,23,15, ,2
2021-03-18,Toronto-North,58,30,7, ,2
2021-03-19,Toronto-North,44,29,9, ,2
2021-03-20,Toronto-North,30,35,16, ,4
2021-03-21,Toronto-North,33,35,22,1,5
2021-03-22,Toronto-North,51,39,22, ,4
2021-03-23,Toronto-North,41,39,19, ,4
2021-03-24,Toronto-North,49,30,11, ,2
2021-03-25,Toronto-North,31,32,12, ,2
2021-03-26,Toronto-North,31,21,4, ,2
2021-03-27,Toronto-North,16,24,6, ,1
2021-03-28,Toronto-North,47,24,5, ,1
2021-03-29,Toronto-North,17,30,4, ,1
2021-03-30,Toronto-North,24,40,9,2,1
2021-03-31,Toronto-North,32,26,8,2,2
2021-04-01,Toronto-North,26,30,4, ,1
2020-10-02,Toronto-North,8,15,7, ,1
2020-10-03,Toronto-North,7,21,7, ,1
2020-10-04,Toronto-North,12,10,7, ,2
2020-10-05,Toronto-North,26,21,7, ,1
2020-10-06,Toronto-North,24,27,9, ,1
2020-10-07,Toronto-North,19,23,7, ,1
2020-10-08,Toronto-North,20,15,8, ,2
2020-10-09,Toronto-North,13,23,12, ,3
2020-10-10,Toronto-North,31,26,5, ,1
2020-10-11,Toronto-North,34,16,3, ,1
2020-10-12,Toronto-North,5,19,3, ,1
2020-10-13,Toronto-North,14,24,7, ,1
2020-10-14,Toronto-North,12,25,11, ,2
2020-10-15,Toronto-North,17,24,10, ,1
2020-10-16,Toronto-North,18,23,8, ,1
2020-10-17,Toronto-North,17,27,9, ,2
2020-10-18,Toronto-North,37,26,5, ,1
2020-10-19,Toronto-North,33,18,6, ,2
2020-10-20,Toronto-North,12,22,4, ,1
2020-10-21,Toronto-North,12,18,8, ,2
2020-10-22,Toronto-North,16,18,12, ,2
2020-10-23,Toronto-North,23,26,6, ,2
2020-10-24,Toronto-North,19,17,2, ,1
2020-10-25,Toronto-North,10,20,4, ,1
2020-10-26,Toronto-North,18,16,8, ,2
2020-10-27,Toronto-North,18,14,8, ,1
2020-10-28,Toronto-North,13,20,14, ,2
2020-10-29,Toronto-North,46,14,15, ,3
2020-10-30,Toronto-North,38,17,6, ,1
2020-10-31,Toronto-North,5,24,13, ,2
2020-11-01,Toronto-North,26,20,4, ,1
2020-11-02,Toronto-North,19,23,6, ,1
2020-11-03,Toronto-North,14,19,6, ,1
2020-11-04,Toronto-North,19,30,14, ,2
2020-11-05,Toronto-North,47,23,14, ,2
2020-11-06,Toronto-North,46,28,17, ,2
2020-11-07,Toronto-North,60,34,11, ,2
2020-11-08,Toronto-North,49,32,19,1,5
2020-11-09,Toronto-North,83,32,24,1,9
2020-11-10,Toronto-North,79,24,18,1, 
2020-11-11,Toronto-North,43,21,6, , 
2020-11-12,Toronto-North,22,18,12, ,2
2020-11-13,Toronto-North,32,20,15, ,2
2020-11-14,Toronto-North,37,23,7, ,1
2020-11-15,Toronto-North,45,24,3, ,1
2020-11-16,Toronto-North,23,20,6, ,1
2020-11-17,Toronto-North,31,26,8, ,1
2020-11-18,Toronto-North,27,22,17, ,1
2020-11-19,Toronto-North,31,22,12, ,1
2020-11-20,Toronto-North,33,22,9, ,1
2020-11-21,Toronto-North,46,24,4, ,2
2020-11-22,Toronto-North,11,16,8, ,2
2020-11-23,Toronto-North,11,14,13, ,2
2020-11-24,Toronto-North,33,18,6, ,1
2020-11-25,Toronto-North,14,14,13, ,2
2020-11-26,Toronto-North,34,14,11, ,2
2020-11-27,Toronto-North,37,10,13, ,2
2020-11-28,Toronto-North,51,20,7, ,1
2020-11-29,Toronto-North,32,17,10, ,2
2020-11-30,Toronto-North,38,17,14, ,2
2020-12-01,Toronto-North,32,20,5, ,1
2020-12-02,Toronto-North,6,25,9, ,1
2020-12-03,Toronto-North,12,13,17, ,2
2020-12-04,Toronto-North,39,12,16, ,2
2020-12-05,Toronto-North,61,20,5, ,2
2020-12-06,Toronto-North,18,24,6, ,1
2020-12-07,Toronto-North,5,22,9, ,2
2020-12-08,Toronto-North,5,20,9, ,1
2020-12-09,Toronto-North,15,17,13, ,2
2020-12-10,Toronto-North,65,17,17, ,2
2020-12-11,Toronto-North,30,5,17, ,3
2020-12-12,Toronto-North,83,16,7, ,2
2020-12-13,Toronto-North,45,20,4, ,1
2020-12-14,Toronto-North,8,18,9, ,1
2020-12-15,Toronto-North,20,19,7, ,1
2020-12-16,Toronto-North,6,19,4, ,1
2020-12-17,Toronto-North,16,18,10, ,2
2020-12-18,Toronto-North,29,11,23, ,3
2020-12-19,Toronto-North,33,15,17, ,2
2020-12-20,Toronto-North,59,19,10, ,2
2020-12-21,Toronto-North,55,8,18, ,2
2020-12-22,Toronto-North,69,24,13, ,2
2020-12-23,Toronto-North,47,20,9, ,1
2020-12-24,Toronto-North,18,21,6, ,1
2020-12-25,Toronto-North,26,19,5, ,1
2020-12-26,Toronto-North,9,19,8, ,1
2020-12-27,Toronto-North,33,20,8, ,1
2020-12-28,Toronto-North,39,24,6, ,2
2020-12-29,Toronto-North,18,23,12, ,1
2020-12-30,Toronto-North,9,23,12, ,1
2020-12-31,Toronto-North,24,21,7, ,1
2021-01-01,Toronto-North,30,23,15, ,3
2021-01-02,Toronto-North,44,22,6, ,2
2021-01-03,Toronto-North,19,18,10, ,2
2021-01-04,Toronto-North,39,19,12, ,2
2020-07-02,Toronto-North,32,23,2, ,2
2020-07-03,Toronto-North,39,24,3, ,1
2020-07-04,Toronto-North,32,34,1, ,1
2020-07-05,Toronto-North,21,34,5, , 
2020-07-06,Toronto-North,19,32,4, , 
2020-07-07,Toronto-North,33,64,7, ,1
2020-07-08,Toronto-North,40,55,8, ,2
2020-07-09,Toronto-North,46,68,5, ,2
2020-07-10,Toronto-North,35,52,4, ,2
2020-07-11,Toronto-North,39,27,3, ,2
2020-07-12,Toronto-North,21,17,1, ,1
2020-07-13,Toronto-North,18,18,2, ,1
2020-07-14,Toronto-North,10,31,3, ,1
2020-07-15,Toronto-North,18,37,7, ,1
2020-07-16,Toronto-North,23,33,4, ,1
2020-07-17,Toronto-North,35,45,3, ,1
2020-07-18,Toronto-North,26,50,5, ,1
2020-07-19,Toronto-North,32,36,3, ,1
2020-07-20,Toronto-North,32,23,3, ,1
2020-07-21,Toronto-North,18,34,5, ,1
2020-07-22,Toronto-North,16,32,6, ,1
2020-07-23,Toronto-North,20,29,2, ,1
2020-07-24,Toronto-North,15,33,3, ,1
2020-07-25,Toronto-North,25,46,6, ,2
2020-07-26,Toronto-North,24,43,3, ,1
2020-07-27,Toronto-North,34,35,4, ,1
2020-07-28,Toronto-North,27,24,4, ,1
2020-07-29,Toronto-North,18,33,5, ,1
2020-07-30,Toronto-North,20,21,4, ,1
2020-07-31,Toronto-North,16,25,2, ,1
2020-08-01,Toronto-North,20,27,3, ,1
2020-08-02,Toronto-North,19,26,2, ,1
2020-08-03,Toronto-North,13,25,2, ,1
2020-08-04,Toronto-North,22,27,3, ,2
2020-08-05,Toronto-North,23,21,2, ,1
2020-08-06,Toronto-North,11,36,7, ,1
2020-08-07,Toronto-North,15,33,7, ,2
2020-08-08,Toronto-North,20,45,6, ,2
2020-08-09,Toronto-North,33,35,2, ,1
2020-08-10,Toronto-North,36,42,6, ,2
2020-08-11,Toronto-North,42,33,4, ,2
2020-08-12,Toronto-North,27,44,8, ,1
2020-08-13,Toronto-North,23,39,5, ,2
2020-08-14,Toronto-North,34,23,4, ,1
2020-08-15,Toronto-North,36,29,4, ,1
2020-08-16,Toronto-North,25,27,3, ,2
2020-08-17,Toronto-North,37,25,7, ,1
2020-08-18,Toronto-North,23,15,4, ,1
2020-08-19,Toronto-North,17,19,4, ,1
2020-08-20,Toronto-North,8,31,7, ,1
2020-08-21,Toronto-North,17,35,6, ,1
2020-08-22,Toronto-North,23,50,4, ,2
2020-08-23,Toronto-North,41,51,5, ,2
2020-08-24,Toronto-North,41,42,7, ,2
2020-08-25,Toronto-North,44,27,3, ,1
2020-08-26,Toronto-North,32,21,4, ,1
2020-08-27,Toronto-North,8,31,5, ,1
2020-08-28,Toronto-North,38,25,4, ,1
2020-08-29,Toronto-North,14,24,2, ,1
2020-08-30,Toronto-North,9,18,1, ,1
2020-08-31,Toronto-North,7,24,4, ,1
2020-09-01,Toronto-North,9,36,6, ,2
2020-09-02,Toronto-North,18,33,5, ,1
2020-09-03,Toronto-North,22,36,8, ,2
2020-09-04,Toronto-North,14,23,5, ,1
2020-09-05,Toronto-North,11,22,5, ,1
2020-09-06,Toronto-North,10,29,5, ,1
2020-09-07,Toronto-North,17,27,2, ,1
2020-09-08,Toronto-North,20,13,3, ,1
2020-09-09,Toronto-North,9,7,5, ,1
2020-09-10,Toronto-North,17,12,3, ,1
2020-09-11,Toronto-North,15,24,3, ,1
2020-09-12,Toronto-North,9,24,5, ,2
2020-09-13,Toronto-North,18,23,2, ,1
2020-09-14,Toronto-North,20,21,3, ,1
2020-09-15,Toronto-North,13,21,7, ,2
