Burlington, (44008) Hourly, Ground-level Ozone (O3) Concentrations
Station,Burlington (44008)
Address,North Shore Blvd. E./lakeshore Rd.
Latitude,43.314603
Longitude,-79.80277
Elevation, 78 metres
Air Intake Height,5 metres
Pollutant,Ozone (Ozone O3)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
44008,Ozone,2022-07-18,43,41,41,9999,38,32,29,26,25,27,31,34,37,35,38,39,42,42,40,32,45,42,42,41,
44008,Ozone,2022-07-19,38,33,36,36,28,24,21,24,30,39,47,51,48,47,48,47,46,54,59,52,47,46,43,40,
44008,Ozone,2022-07-20,35,29,33,35,35,28,28,32,36,41,46,47,47,52,53,55,50,44,45,44,48,47,42,37,
44008,Ozone,2022-07-21,30,29,25,24,22,20,22,26,27,30,32,33,34,35,34,34,32,30,29,29,25,22,25,31,
44008,Ozone,2022-07-22,25,18,15,9,7,8,9,9,15,24,23,34,44,41,43,43,38,37,35,31,28,26,30,34,
44008,Ozone,2022-07-23,38,32,29,27,24,20,22,28,34,35,38,42,46,49,54,54,54,52,53,52,54,54,53,50,
44008,Ozone,2022-07-24,51,49,47,42,36,31,28,29,35,36,40,42,43,45,47,47,51,50,51,50,50,47,35,27,
44008,Ozone,2022-07-25,24,30,25,9999,16,16,15,15,18,25,30,30,31,31,30,31,30,28,28,23,17,15,8,12,
44008,Ozone,2022-07-26,15,9,10,7,4,5,6,7,7,16,23,26,32,40,41,43,44,44,44,44,38,21,20,18,
44008,Ozone,2022-07-27,20,17,13,6,5,3,10,13,11,12,22,27,32,31,37,44,45,47,45,45,43,37,31,28,
44008,Ozone,2022-07-28,26,29,28,20,20,11,7,11,19,31,38,39,34,37,38,42,44,43,43,37,28,29,28,25,
44008,Ozone,2022-07-29,20,20,17,16,13,7,13,18,22,27,31,33,32,30,30,29,28,28,28,22,19,15,16,19,
44008,Ozone,2022-07-30,21,18,16,13,11,11,12,14,17,19,20,22,23,24,26,27,28,29,28,27,24,17,10,7,
44008,Ozone,2022-07-31,15,9,6,12,17,18,21,22,25,28,28,32,34,30,33,33,35,35,37,37,33,29,26,28,
44008,Ozone,2022-08-01,27,28,26,9999,21,22,21,31,33,38,39,42,43,46,47,48,47,46,41,40,32,32,29,23,
44008,Ozone,2022-08-02,22,30,27,22,19,17,18,17,15,16,17,18,20,24,28,29,30,31,29,27,28,22,18,19,
44008,Ozone,2022-08-03,17,10,2,6,1,0,3,7,8,17,16,25,39,48,50,53,54,50,48,48,45,40,36,33,
44008,Ozone,2022-08-04,35,33,33,31,28,26,21,23,25,27,31,35,37,37,39,39,28,28,26,25,25,10,23,22,
44008,Ozone,2022-08-05,17,19,17,16,14,16,14,11,13,15,19,22,29,38,42,45,47,48,48,41,24,16,23,32,
44008,Ozone,2022-08-06,34,4,1,3,5,0,6,16,20,21,32,42,44,34,36,37,38,39,38,36,31,29,29,29,
44008,Ozone,2022-08-07,30,32,30,29,28,25,24,23,26,28,34,36,37,40,40,41,41,40,36,33,30,28,29,33,
44008,Ozone,2022-08-08,32,30,28,9999,21,19,17,19,28,33,32,34,40,43,38,33,28,35,44,37,29,23,20,14,
44008,Ozone,2022-08-09,11,8,9,9,6,6,5,14,20,21,21,21,22,25,27,28,29,28,26,27,27,24,6,2,
44008,Ozone,2022-08-10,5,13,10,7,7,3,3,6,10,17,23,33,41,47,50,50,46,41,39,32,29,25,24,17,
44008,Ozone,2022-08-11,24,28,25,21,15,12,13,16,19,9999,9999,9999,25,24,23,22,22,25,27,25,26,25,23,23,
44008,Ozone,2022-08-12,23,23,23,23,20,17,15,17,21,25,29,33,32,43,52,55,55,54,51,48,44,25,20,19,
44008,Ozone,2022-08-13,9,13,18,12,8,6,11,19,24,26,31,30,38,42,44,45,47,49,47,38,34,26,23,25,
44008,Ozone,2022-08-14,25,21,17,16,17,15,14,15,17,28,38,43,42,40,38,37,36,36,35,33,33,31,27,25,
44008,Ozone,2022-08-15,24,20,14,9999,10,11,12,15,28,33,33,36,38,37,38,40,39,37,38,37,34,26,22,24,
44008,Ozone,2022-08-16,25,22,20,17,13,10,9,11,19,24,27,37,42,36,33,33,37,38,38,34,33,29,30,23,
44008,Ozone,2022-08-17,19,25,25,22,20,21,17,12,14,18,26,29,38,50,46,49,61,60,46,37,35,20,16,14,
44008,Ozone,2022-08-18,26,17,16,14,12,6,8,14,18,24,37,53,51,42,46,42,41,40,34,30,23,21,27,22,
44008,Ozone,2022-08-19,23,22,15,11,11,7,10,17,24,32,40,43,39,39,42,43,48,49,49,46,39,24,26,28,
44008,Ozone,2022-08-20,29,33,29,20,19,11,18,24,37,40,46,46,54,70,67,63,60,60,50,47,50,38,30,28,
44008,Ozone,2022-08-21,32,44,39,38,44,48,49,47,40,42,44,47,48,47,47,49,41,40,38,38,32,27,22,27,
44008,Ozone,2022-08-22,22,25,24,9999,23,23,18,18,17,19,25,36,31,44,51,57,52,41,33,35,34,31,29,28,
44008,Ozone,2022-08-23,27,22,18,12,10,9,6,7,9,13,20,26,28,29,33,34,31,27,21,17,17,16,12,7,
44008,Ozone,2022-08-24,14,14,15,13,10,9,9,12,13,16,21,27,38,35,37,38,40,40,35,26,23,19,13,10,
44008,Ozone,2022-08-25,10,5,6,7,5,5,4,5,9,18,19,21,20,22,24,23,24,27,29,28,25,24,21,21,
44008,Ozone,2022-08-26,21,11,12,7,3,6,6,11,13,14,29,30,35,40,40,38,34,26,19,18,19,18,15,15,
44008,Ozone,2022-08-27,15,13,11,10,10,9,10,13,18,23,27,28,32,30,29,36,36,34,34,34,32,34,35,35,
44008,Ozone,2022-08-28,28,11,14,17,16,15,13,15,19,25,31,37,39,37,38,39,39,38,37,35,30,16,1,7,
44008,Ozone,2022-08-29,6,6,8,9999,11,22,23,27,30,33,35,37,41,43,42,41,42,45,43,36,37,42,40,37,
44008,Ozone,2022-08-30,35,33,33,31,32,28,26,24,23,20,20,18,22,25,31,33,36,34,30,27,23,21,20,19,
44008,Ozone,2022-08-31,18,15,15,13,9,4,9,10,13,18,23,26,25,24,24,26,27,25,21,24,23,22,20,19,
44008,Ozone,2022-09-01,25,24,22,16,13,6,14,18,20,23,24,24,27,32,33,32,34,33,31,21,7,9,10,11,
44008,Ozone,2022-09-02,14,15,18,14,12,6,8,17,20,26,32,29,29,29,30,29,30,39,41,41,41,39,36,31,
44008,Ozone,2022-09-03,28,27,21,17,12,4,8,20,27,34,38,47,47,49,47,45,47,46,47,45,45,39,41,42,
44008,Ozone,2022-09-04,42,37,32,17,14,12,12,10,9,12,12,11,11,12,13,14,15,16,16,16,16,17,16,14,
44008,Ozone,2022-09-05,10,9,9,9999,9,11,8,7,8,11,11,12,12,12,17,21,20,19,21,21,21,21,19,19,
44008,Ozone,2022-09-06,20,17,18,18,12,4,4,7,15,21,24,25,24,26,28,28,27,27,27,23,20,15,17,19,
44008,Ozone,2022-09-07,16,11,12,12,14,14,11,13,18,19,16,18,22,28,28,28,26,26,25,24,16,4,0,1,
44008,Ozone,2022-09-08,1,10,16,6,1,0,3,5,12,19,31,36,32,33,32,36,51,42,38,31,24,20,12,14,
44008,Ozone,2022-09-09,21,15,14,0,1,0,0,5,11,20,24,37,43,48,49,53,50,45,40,39,38,34,20,8,
44008,Ozone,2022-09-10,6,0,2,1,8,19,20,27,33,35,38,42,46,43,39,42,40,39,38,38,35,28,36,35,
44008,Ozone,2022-09-11,34,32,30,27,24,22,19,19,18,22,25,34,33,33,34,35,38,35,36,36,37,34,28,22,
44008,Ozone,2022-09-12,20,19,18,9999,18,17,14,10,9,8,7,13,22,31,36,38,38,38,35,34,27,22,22,21,
44008,Ozone,2022-09-13,19,13,10,11,11,3,2,7,8,6,12,15,19,24,25,25,27,31,28,27,19,12,17,19,
44008,Ozone,2022-09-14,19,19,20,19,17,15,11,14,15,21,25,28,29,29,28,28,28,28,20,20,20,21,21,18,
44008,Ozone,2022-09-15,15,12,11,12,11,8,7,6,7,15,20,23,25,27,27,28,31,32,26,14,13,8,13,14,
44008,Ozone,2022-09-16,10,7,8,9,3,3,4,8,13,20,25,29,39,47,45,39,35,34,33,32,32,30,28,26,
44008,Ozone,2022-09-17,26,25,20,18,13,13,11,14,25,31,31,34,43,46,47,50,49,42,44,44,43,43,45,45,
44008,Ozone,2022-09-18,41,36,34,32,30,29,31,30,33,37,43,48,49,47,43,43,47,45,46,42,42,43,42,40,
44008,Ozone,2022-09-19,39,39,37,9999,29,19,18,17,18,13,15,24,34,33,29,35,34,30,27,21,18,21,18,18,
44008,Ozone,2022-09-20,16,16,15,12,11,8,8,12,14,20,23,24,26,32,35,39,39,38,26,14,17,24,17,21,
44008,Ozone,2022-09-21,23,11,4,8,11,4,5,14,21,31,35,34,34,31,35,37,40,40,40,39,36,31,31,29,
44008,Ozone,2022-09-22,30,25,26,19,17,13,14,19,17,15,15,17,16,15,16,22,22,24,27,27,23,21,23,22,
44008,Ozone,2022-09-23,15,20,20,20,16,16,4,11,22,25,27,28,29,29,29,32,32,27,12,15,18,13,7,4,
44008,Ozone,2022-09-24,4,5,8,9,7,5,5,6,12,13,21,25,28,29,30,28,29,26,27,25,22,17,19,28,
44008,Ozone,2022-09-25,28,23,20,15,8,7,11,10,10,13,14,22,29,34,33,26,24,21,15,14,13,15,13,18,
44008,Ozone,2022-09-26,24,24,23,9999,17,17,16,15,17,21,25,27,25,24,27,28,25,24,25,26,25,20,20,20,
44008,Ozone,2022-09-27,21,20,23,18,13,10,10,12,15,21,23,20,16,13,14,14,17,18,17,12,9,8,8,7,
44008,Ozone,2022-09-28,7,4,4,3,2,1,1,2,6,8,10,12,13,14,17,17,18,20,21,22,21,22,23,23,
44008,Ozone,2022-09-29,22,21,19,18,16,14,11,11,14,15,19,20,22,23,23,24,25,26,24,18,1,1,2,1,
44008,Ozone,2022-09-30,0,2,1,2,5,3,1,3,9,11,13,15,24,32,32,32,30,31,31,22,12,15,9,6,
44008,Ozone,2022-10-01,8,12,14,16,17,17,16,17,18,19,17,20,21,24,26,26,26,24,22,12,14,21,19,18,
44008,Ozone,2022-10-02,17,13,15,18,17,19,20,18,19,22,23,25,28,31,31,31,31,29,27,27,19,8,10,9,
44008,Ozone,2022-10-03,14,12,10,9999,14,12,9,10,11,17,22,27,29,31,32,33,32,33,30,17,1,1,1,0,
44008,Ozone,2022-10-04,1,6,3,0,0,0,0,3,8,14,17,20,22,23,27,31,32,35,27,4,0,1,0,0,
44008,Ozone,2022-10-05,1,5,5,0,0,0,0,1,2,11,18,25,19,25,38,36,39,34,15,28,27,28,27,24,
44008,Ozone,2022-10-06,23,22,20,19,19,18,17,13,19,23,27,37,48,50,49,51,48,48,44,44,44,46,43,39,
44008,Ozone,2022-10-07,28,25,20,19,14,7,8,13,17,19,21,21,20,20,22,23,23,22,23,24,19,16,13,17,
44008,Ozone,2022-10-08,18,17,16,15,14,11,12,14,18,28,30,31,30,30,30,30,31,30,28,27,27,26,26,26,
44008,Ozone,2022-10-09,24,24,24,24,23,23,22,19,19,25,28,31,34,35,35,34,35,33,32,32,22,28,30,28,
44008,Ozone,2022-10-10,21,19,16,9999,13,12,12,17,21,22,25,24,26,28,29,32,33,31,23,26,26,23,12,16,
44008,Ozone,2022-10-11,14,4,1,1,1,0,0,2,7,12,29,41,45,46,48,49,50,48,47,42,38,41,42,39,
44008,Ozone,2022-10-12,38,40,38,34,29,31,26,22,25,27,29,29,33,36,40,38,38,38,30,37,40,29,27,25,
44008,Ozone,2022-10-13,30,36,37,35,31,25,14,13,18,16,16,17,20,29,32,32,31,29,27,24,11,16,3,2,
44008,Ozone,2022-10-14,9,16,27,24,8,2,1,5,14,24,25,29,33,32,34,34,35,32,27,27,33,32,19,13,
44008,Ozone,2022-10-15,12,25,26,34,33,31,24,28,30,28,26,27,26,25,25,25,26,25,23,21,14,5,10,13,
44008,Ozone,2022-10-16,14,14,13,9,12,13,10,10,10,15,18,23,24,24,25,26,23,24,23,21,18,18,17,9,
44008,Ozone,2022-10-17,12,7,5,9999,2,6,8,10,13,16,15,16,16,16,18,17,14,13,13,16,6,8,9,1,
44008,Ozone,2022-10-18,2,2,3,2,1,4,2,7,11,13,13,15,16,16,17,18,18,17,17,15,15,13,13,12,
44008,Ozone,2022-10-19,12,10,8,7,4,2,1,5,11,15,16,17,21,21,18,16,17,15,14,18,16,17,18,18,
44008,Ozone,2022-10-20,19,20,19,21,21,20,20,19,20,20,22,21,25,25,25,26,24,26,26,23,20,11,9,12,
44008,Ozone,2022-10-21,10,4,3,3,1,0,0,1,5,25,30,34,38,44,50,50,46,43,42,40,42,39,40,40,
44008,Ozone,2022-10-22,40,37,39,39,38,36,34,33,32,34,38,41,41,44,46,51,54,46,44,30,47,41,22,5,
44008,Ozone,2022-10-23,21,23,21,10,7,4,6,14,17,20,27,30,32,32,34,38,40,42,40,35,29,30,13,3,
44008,Ozone,2022-10-24,5,2,0,9999,0,0,0,1,4,11,15,28,31,35,36,35,37,36,30,26,25,24,25,20,
44008,Ozone,2022-10-25,17,5,6,1,13,11,11,11,15,22,29,25,25,29,28,29,29,24,23,20,8,2,8,8,
44008,Ozone,2022-10-26,5,4,3,7,9,2,0,1,1,1,7,16,19,21,25,22,20,13,12,11,11,14,15,14,
44008,Ozone,2022-10-27,16,20,21,19,16,6,1,2,9,20,23,24,23,23,23,23,23,22,13,5,0,1,3,2,
44008,Ozone,2022-10-28,2,2,1,2,1,1,1,3,7,16,20,25,26,26,26,27,27,27,21,10,11,11,9,4,
44008,Ozone,2022-10-29,1,1,1,0,0,0,0,0,2,8,12,14,14,13,13,13,12,11,4,1,0,0,0,0,
44008,Ozone,2022-10-30,0,0,0,0,0,0,0,0,3,6,7,8,9,21,26,26,21,15,11,12,5,0,0,0,
44008,Ozone,2022-10-31,0,1,0,9999,0,0,0,0,1,1,2,5,7,13,16,17,22,23,22,25,26,22,23,27,
44008,Ozone,2022-11-01,20,22,3,3,7,4,4,4,5,2,11,15,19,26,39,34,31,20,15,18,19,18,8,10,
44008,Ozone,2022-11-02,16,12,6,12,4,0,0,0,1,4,6,15,17,19,18,20,28,35,35,37,36,37,37,34,
44008,Ozone,2022-11-03,30,35,35,29,32,26,10,1,6,5,9,12,18,22,24,27,22,19,2,3,1,0,0,0,
44008,Ozone,2022-11-04,0,0,1,0,3,6,7,7,2,6,16,23,32,32,36,35,29,35,35,30,27,24,20,14,
44008,Ozone,2022-11-05,21,28,28,27,24,21,20,20,20,24,29,30,33,33,35,33,20,20,19,18,19,26,29,32,
44008,Ozone,2022-11-06,30,27,30,32,33,31,29,27,26,24,29,30,33,34,35,37,38,36,33,31,31,28,24,25,
44008,Ozone,2022-11-07,28,25,24,9999,19,16,13,18,19,24,27,29,30,31,29,27,26,23,20,11,10,12,9,9,
44008,Ozone,2022-11-08,10,7,2,5,9,5,9,6,6,10,14,15,18,24,25,26,28,29,29,30,30,30,30,29,
44008,Ozone,2022-11-09,28,30,29,30,31,31,28,28,27,28,28,29,30,30,31,32,29,27,21,6,0,0,0,4,
44008,Ozone,2022-11-10,19,26,27,26,25,21,18,21,24,27,29,31,35,38,39,40,36,26,34,33,32,29,28,29,
44008,Ozone,2022-11-11,27,24,28,27,22,17,9,5,20,21,24,21,11,14,17,19,16,13,6,3,1,1,4,12,
44008,Ozone,2022-11-12,20,20,20,17,13,14,15,13,14,14,14,15,16,16,12,13,12,11,10,11,10,9,9,10,
44008,Ozone,2022-11-13,12,15,15,16,14,17,14,11,16,18,20,22,24,27,28,27,25,31,30,27,30,29,28,26,
44008,Ozone,2022-11-14,28,24,25,9999,20,18,13,13,15,25,30,33,32,31,30,31,26,24,28,28,26,22,15,9,
44008,Ozone,2022-11-15,6,2,8,18,17,17,29,35,35,36,36,36,35,37,35,35,33,32,33,33,31,30,30,29,
44008,Ozone,2022-11-16,28,27,19,15,13,13,13,9,8,8,10,10,11,13,15,17,17,13,18,16,14,16,15,20,
44008,Ozone,2022-11-17,22,21,18,16,19,22,15,17,18,25,26,27,30,29,30,29,27,23,17,22,23,22,23,23,
44008,Ozone,2022-11-18,23,23,23,22,21,17,13,12,13,17,20,24,25,26,25,24,22,21,24,25,23,21,20,18,
44008,Ozone,2022-11-19,20,21,21,20,18,16,16,17,19,22,26,26,25,23,24,25,25,25,26,25,24,24,20,22,
44008,Ozone,2022-11-20,23,28,25,25,28,28,28,27,27,28,29,30,31,31,31,31,31,31,30,30,29,26,25,19,
44008,Ozone,2022-11-21,18,13,21,9999,21,20,21,20,23,25,26,27,30,32,32,31,26,22,23,24,24,25,28,29,
44008,Ozone,2022-11-22,30,28,24,19,14,5,2,2,5,10,9,18,33,34,34,29,21,12,20,17,12,12,7,5,
44008,Ozone,2022-11-23,2,4,4,5,2,3,2,2,4,6,9,20,23,27,28,28,25,26,23,3,2,3,1,0,
44008,Ozone,2022-11-24,0,0,0,1,1,0,0,0,1,2,4,7,7,9,8,4,1,0,0,3,28,31,30,26,
44008,Ozone,2022-11-25,32,32,29,30,26,24,21,23,26,27,27,28,28,27,26,26,26,25,27,27,24,23,23,22,
44008,Ozone,2022-11-26,19,19,18,17,18,17,16,15,16,21,23,26,31,31,31,29,29,29,28,28,29,27,25,26,
44008,Ozone,2022-11-27,23,24,24,23,24,23,20,17,16,7,8,18,22,27,31,30,29,27,17,22,26,27,28,27,
44008,Ozone,2022-11-28,25,24,24,9999,17,20,20,15,19,20,22,25,26,23,24,21,23,25,26,26,27,28,23,26,
44008,Ozone,2022-11-29,23,18,23,27,28,29,28,27,27,23,19,17,14,13,16,27,22,21,18,16,19,18,17,16,
44008,Ozone,2022-11-30,14,18,18,20,22,22,24,22,20,22,13,12,16,23,22,20,19,20,20,19,20,20,21,20,
44008,Ozone,2022-12-01,21,22,23,21,22,23,21,23,23,23,24,24,24,23,24,24,23,24,24,23,18,15,13,2,
44008,Ozone,2022-12-02,2,5,4,5,11,9,6,7,7,10,14,18,20,20,18,18,15,15,14,20,22,26,30,29,
44008,Ozone,2022-12-03,30,31,32,31,31,30,30,28,24,21,20,18,17,17,20,23,21,24,25,25,28,27,28,29,
44008,Ozone,2022-12-04,28,26,25,24,24,23,22,20,19,20,21,25,27,29,31,30,28,26,26,25,25,25,23,24,
44008,Ozone,2022-12-05,24,25,24,9999,17,16,17,15,14,18,20,21,21,21,20,20,21,18,12,13,12,6,8,21,
44008,Ozone,2022-12-06,25,19,16,11,14,16,13,11,5,12,14,17,21,21,18,20,17,17,20,21,21,24,22,20,
44008,Ozone,2022-12-07,18,18,17,13,8,0,0,0,1,2,4,4,7,8,7,6,4,2,3,3,13,13,20,22,
44008,Ozone,2022-12-08,21,17,17,17,14,11,9,11,12,16,16,-999,-999,-999,17,19,18,19,20,19,17,17,15,13,
44008,Ozone,2022-12-09,13,12,14,15,16,11,9,6,6,4,14,24,25,25,23,25,26,28,30,32,32,32,33,33,
44008,Ozone,2022-12-10,32,32,31,29,29,28,28,27,28,28,28,27,28,28,29,30,30,31,31,30,29,28,28,27,
44008,Ozone,2022-12-11,25,24,22,13,12,11,9,7,8,10,13,14,14,14,13,13,16,12,6,10,11,11,13,16,
44008,Ozone,2022-12-12,16,17,17,9999,15,14,17,16,13,14,18,13,14,15,18,19,16,10,13,15,15,16,18,21,
44008,Ozone,2022-12-13,22,22,20,22,23,21,16,9,7,15,24,26,23,24,25,24,20,9,2,2,1,4,7,22,
44008,Ozone,2022-12-14,17,15,16,19,17,14,9,6,23,16,10,27,35,34,34,34,36,36,36,35,34,33,33,32,
44008,Ozone,2022-12-15,32,32,32,31,31,31,30,29,28,28,28,29,28,28,28,27,27,27,26,26,25,24,24,25,
44008,Ozone,2022-12-16,25,24,23,23,22,15,14,8,6,6,5,8,8,10,11,9,7,6,10,15,9,13,11,12,
44008,Ozone,2022-12-17,9,4,4,12,15,14,14,13,15,21,23,24,23,22,22,22,21,18,17,17,16,16,16,15,
44008,Ozone,2022-12-18,15,13,14,13,13,14,14,13,13,15,16,16,15,16,17,17,17,18,18,19,20,21,20,19,
44008,Ozone,2022-12-19,19,19,19,9999,18,16,15,14,15,18,17,18,19,19,19,18,19,19,18,16,21,21,21,20,
44008,Ozone,2022-12-20,20,17,16,14,13,12,6,4,8,8,16,21,24,21,19,18,17,14,14,14,16,14,14,13,
44008,Ozone,2022-12-21,13,10,6,4,4,5,2,2,4,7,12,17,23,26,25,21,15,19,15,13,14,5,1,1,
44008,Ozone,2022-12-22,2,22,22,19,17,17,17,18,18,18,19,20,19,23,28,29,30,29,29,30,28,27,23,22,
44008,Ozone,2022-12-23,15,23,24,23,19,17,8,12,12,19,22,24,26,26,26,27,28,28,29,29,29,29,29,29,
44008,Ozone,2022-12-24,30,30,30,30,30,30,30,30,29,29,29,30,30,31,31,31,30,30,30,30,30,30,30,30,
44008,Ozone,2022-12-25,31,32,32,32,32,33,34,33,33,33,33,33,33,32,32,32,32,32,32,31,31,31,31,31,
44008,Ozone,2022-12-26,31,30,30,9999,30,29,30,31,32,28,29,29,29,29,29,24,23,24,25,26,23,22,22,22,
44008,Ozone,2022-12-27,20,18,16,21,23,23,22,21,21,24,27,28,31,34,35,35,34,32,28,28,26,24,26,25,
44008,Ozone,2022-12-28,24,20,21,25,26,25,25,24,24,25,26,27,28,28,28,27,28,28,32,33,34,34,33,32,
44008,Ozone,2022-12-29,32,32,32,29,27,29,27,26,24,28,32,32,30,31,30,30,29,27,25,25,21,23,25,27,
44008,Ozone,2022-12-30,26,28,27,28,28,27,23,24,24,23,24,26,27,25,29,28,29,32,30,29,29,27,28,27,
44008,Ozone,2022-12-31,25,20,20,6,11,12,4,6,17,17,19,23,22,19,20,18,18,18,19,13,12,18,21,20,


Kitchener, (26060) Hourly, Ground-level Ozone (O3) Concentrations
Station,Kitchener (26060)
Address,West Ave./homewood Ave.
Latitude,43.443833
Longitude,-80.503806
Elevation, 325 metres
Air Intake Height,5 metres
Pollutant,Ozone (Ozone O3)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
26060,Ozone,2022-01-01,17,13,14,15,13,11,10,11,10,14,19,23,26,27,27,28,27,27,27,26,28,29,30,31,
26060,Ozone,2022-01-02,31,31,30,30,29,29,29,32,32,33,32,32,34,34,34,34,34,32,31,31,32,33,33,33,
26060,Ozone,2022-01-03,33,29,28,9999,19,21,21,16,22,24,25,29,31,31,33,32,30,28,25,22,23,25,27,27,
26060,Ozone,2022-01-04,29,28,27,25,25,25,23,22,22,25,27,30,31,33,34,33,30,27,25,23,24,25,24,24,
26060,Ozone,2022-01-05,25,25,25,25,27,29,29,28,28,28,27,27,26,24,23,23,23,19,21,22,21,23,24,24,
26060,Ozone,2022-01-06,24,24,24,25,24,23,24,23,23,24,25,26,26,26,26,27,26,23,19,18,19,20,19,20,
26060,Ozone,2022-01-07,19,20,23,26,27,27,25,25,24,29,32,33,33,33,33,33,33,30,28,31,34,34,33,30,
26060,Ozone,2022-01-08,24,12,12,3,2,2,2,2,6,17,24,30,30,31,32,34,33,31,32,30,30,30,30,31,
26060,Ozone,2022-01-09,31,31,31,31,30,28,28,28,25,23,21,22,25,27,30,31,34,33,34,36,37,36,37,38,
26060,Ozone,2022-01-10,38,38,38,9999,36,36,35,34,33,34,35,34,35,35,34,34,35,35,34,31,29,31,31,33,
26060,Ozone,2022-01-11,32,32,30,29,28,27,28,26,28,31,30,30,31,31,31,32,29,29,30,30,31,32,32,31,
26060,Ozone,2022-01-12,32,30,28,26,25,24,22,22,20,21,21,21,23,30,31,32,31,28,26,26,30,28,28,27,
26060,Ozone,2022-01-13,26,27,26,25,22,19,14,11,16,19,25,26,25,22,25,28,31,33,34,33,29,29,30,30,
26060,Ozone,2022-01-14,30,30,31,31,29,29,30,31,30,30,30,31,32,32,33,35,35,34,34,34,33,33,32,31,
26060,Ozone,2022-01-15,31,29,29,29,29,27,27,27,26,28,29,29,30,30,32,32,32,29,26,23,21,15,15,13,
26060,Ozone,2022-01-16,16,16,15,14,12,5,3,6,9,18,23,29,32,31,31,34,36,35,34,32,29,27,27,27,
26060,Ozone,2022-01-17,25,24,26,9999,28,31,33,35,36,34,36,35,37,38,39,39,40,38,37,37,37,37,36,37,
26060,Ozone,2022-01-18,37,36,37,36,34,33,32,31,31,34,35,36,36,36,35,31,31,29,29,30,28,29,30,32,
26060,Ozone,2022-01-19,32,33,32,33,34,33,31,28,24,23,23,30,34,34,33,35,32,32,32,33,33,36,36,36,
26060,Ozone,2022-01-20,35,33,31,31,31,31,29,27,32,36,36,36,36,36,35,35,34,34,34,33,32,28,25,28,
26060,Ozone,2022-01-21,28,10,11,14,15,10,9,4,7,21,26,26,34,35,34,33,30,24,15,7,3,3,3,3,
26060,Ozone,2022-01-22,2,2,3,2,2,2,2,2,8,26,30,31,34,38,35,32,30,27,26,25,24,24,25,26,
26060,Ozone,2022-01-23,26,34,34,36,35,35,36,35,34,36,38,37,36,37,38,38,38,36,33,32,31,26,7,3,
26060,Ozone,2022-01-24,5,29,30,9999,31,31,27,26,25,25,27,30,34,34,34,34,34,31,25,25,22,22,28,29,
26060,Ozone,2022-01-25,31,32,34,36,34,35,36,35,35,36,34,34,35,36,36,36,35,32,27,31,32,30,28,25,
26060,Ozone,2022-01-26,19,18,17,18,15,6,2,2,7,16,25,28,32,35,37,38,36,33,31,30,31,30,31,30,
26060,Ozone,2022-01-27,30,33,33,36,35,34,32,28,28,31,33,34,35,34,33,32,30,28,27,26,25,23,22,31,
26060,Ozone,2022-01-28,39,35,33,34,37,35,31,30,30,34,34,35,36,37,38,38,39,37,33,30,33,31,28,27,
26060,Ozone,2022-01-29,28,30,29,26,25,25,25,23,20,28,34,35,35,38,39,39,39,33,25,28,26,25,34,36,
26060,Ozone,2022-01-30,35,36,35,31,31,31,32,30,31,35,37,40,41,42,43,44,43,40,36,36,34,36,35,35,
26060,Ozone,2022-01-31,33,33,32,9999,30,26,15,11,7,19,31,35,40,41,40,42,41,36,26,10,11,18,15,10,
26060,Ozone,2022-02-01,9,14,11,4,4,2,2,6,22,30,32,34,39,42,42,42,41,37,36,37,38,40,40,39,
26060,Ozone,2022-02-02,39,38,36,36,36,35,34,32,30,29,29,29,31,26,23,22,17,21,28,28,30,31,32,32,
26060,Ozone,2022-02-03,32,31,31,30,29,28,24,26,27,27,28,30,35,37,38,37,36,35,35,33,33,32,31,31,
26060,Ozone,2022-02-04,31,31,31,31,29,28,25,27,25,27,27,29,29,31,33,33,33,32,31,31,28,28,27,27,
26060,Ozone,2022-02-05,30,29,28,28,30,30,29,27,28,31,34,35,36,37,37,38,38,34,29,28,29,30,30,31,
26060,Ozone,2022-02-06,33,33,34,34,34,34,34,34,34,35,36,38,40,42,43,44,44,45,43,37,40,41,40,40,
26060,Ozone,2022-02-07,39,36,36,9999,32,30,29,25,26,30,35,39,41,43,43,41,38,36,35,33,32,30,28,31,
26060,Ozone,2022-02-08,31,32,32,30,30,29,28,25,27,30,30,32,33,34,38,39,39,35,32,32,28,28,28,28,
26060,Ozone,2022-02-09,24,24,28,29,24,15,23,28,27,28,33,37,39,40,42,41,41,42,43,44,44,41,41,39,
26060,Ozone,2022-02-10,38,36,36,35,33,32,30,25,28,30,31,32,32,32,31,32,31,31,31,30,31,29,30,31,
26060,Ozone,2022-02-11,34,33,33,36,36,34,32,30,32,34,34,35,35,34,33,33,32,30,29,29,29,29,28,27,
26060,Ozone,2022-02-12,28,28,28,28,28,28,28,29,29,31,31,32,32,33,33,33,33,32,33,34,35,34,33,34,
